id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,description,ownername,tags,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_c,height_c,width_c
53444096190,60030427@N07,2435bdb810,65535,66,Lorenzo Lotto: Portrait of a Gentleman with a Lion Paw (ca. 1524),1,0,0,"{'_content': 'Canon EOS R6 Mark II, Sigma 50/1.4 DG HSM(A), processed in Lightroom.\n\nKunsthistorisches Museum Wien.\n\nWikipedia: &quot;The composition and the colors show the influence of Titian, then the most respected painter in Venice.\n\nThe symbolic meaning of the lion\'s paw is not clear. It could be an allusion to the subject\'s name, perhaps Leonino Brambati of Bergamo, or a member of the Venetian Zatta family (zatta, in Venetian dialect, means &quot;paw&quot;).&quot;\n\n<a href=""https://en.wikipedia.org/wiki/Portrait_of_a_Gentleman_with_a_Lion_Paw"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Portrait_of_a_Gentleman_with_a_Lion...</a>\n\n<a href=""https://en.wikipedia.org/wiki/Lorenzo_Lotto"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Lorenzo_Lotto</a>\n<a href=""https://de.wikipedia.org/wiki/Lorenzo_Lotto"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Lorenzo_Lotto</a>\n\n<a href=""https://de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien</a>\n<a href=""https://en.wikipedia.org/wiki/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Kunsthistorisches_Museum</a>\n<a href=""https://www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum</a>'}",Ed Fulton,canoneosr6markii kunst kunsthistorischesmuseum lotto sigma5014dghsma wien österreich vienna austria,,48.203780,16.361772,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53444096190_2435bdb810_c.jpg,800.0,608.0
53442723207,87629873@N03,81bc59e23f,65535,66,"Schottenkirche (ab 1155, Mitte 17. Jh., 1893)",1,0,0,"{'_content': 'S-Portal, eisenbeschlagene Türe, Mitte 17. Jh.'}",Anita Pravits,benedictine benediktiner benediktinerabtei freyung innerestadt kirche kloster schottenstift stift vienna wien abbey church,,48.212015,16.365367,16,0,,2775260,1,0,0,0,https://live.staticflickr.com/65535/53442723207_81bc59e23f_c.jpg,533.0,800.0
53444061290,87629873@N03,56d791ab5e,65535,66,"Schottenkirche (ab 1155, Mitte 17. Jh., 1893)",1,0,0,"{'_content': 'Barocke Stiftskirche ab 1638, Baumeister Antonio Carlone, Marco Spazio, Andrea Allio d. Ä. u. d. J., Silvestro Carlone, Gestaltung der Südfassade nach Entwürfen von Alois Hauser, 1893'}",Anita Pravits,benedictine benediktiner benediktinerabtei freyung innerestadt kirche kloster schottenstift stift vienna wien abbey church,,48.212015,16.365367,16,0,,2775260,1,0,0,0,https://live.staticflickr.com/65535/53444061290_56d791ab5e_c.jpg,800.0,533.0
53443702903,144583404@N03,2a47e1b72d,65535,66,the new exhibition rooms,1,0,0,{'_content': ''},christikren,art architecture austria blacknwhite bw building black christikren canonpowershotg5x contrast candid canon design dark europe exhibition lines light lady monochrome noiretblanc new one perspective photography reflections reflets sw woman vienna wall wien museumwien permanentexhibition public shadow wienmuseum,,48.199443,16.373091,16,0,,2761333,1,0,0,0,https://live.staticflickr.com/65535/53443702903_2a47e1b72d_c.jpg,450.0,800.0
53443827065,60030427@N07,f0d0426077,65535,66,Jan Brueghel the Elder: The Visit at the Leasehold Farm (ca. 1597),1,0,0,"{'_content': 'Canon EOS R6 Mark II, Sigma 50/1.4 DG HSM(A), processed in Lightroom.\n\nKunsthistorisches Museum Wien.\n\n<a href=""https://en.wikipedia.org/wiki/Jan_Brueghel_the_Elder"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Jan_Brueghel_the_Elder</a>\n<a href=""https://de.wikipedia.org/wiki/Jan_Brueghel_der_%c3%84ltere"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Jan_Brueghel_der_Ältere</a>\n\n\n<a href=""https://de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien</a>\n<a href=""https://en.wikipedia.org/wiki/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Kunsthistorisches_Museum</a>\n<a href=""https://www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum</a>'}",Ed Fulton,bruegel canoneosr6markii kunst kunsthistorischesmuseum sigma5014dghsma wien österreich vienna austria,,48.203780,16.361772,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53443827065_f0d0426077_c.jpg,657.0,800.0
53442490452,60030427@N07,e07bde8fef,65535,66,Pieter Bruegel the Elder: The Peasant Dance (ca. 1567),1,0,0,"{'_content': 'Canon EOS R6 Mark II, Sigma 50/1.4 DG HSM(A), processed in Lightroom.\n\nKunsthistorisches Museum Wien.\n\n<a href=""https://en.wikipedia.org/wiki/The_Peasant_Dance"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/The_Peasant_Dance</a>\n\n\n<a href=""https://en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder</a>\n<a href=""https://de.wikipedia.org/wiki/Pieter_Bruegel_der_%c3%84ltere"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Pieter_Bruegel_der_Ältere</a>\n\n<a href=""https://de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien</a>\n<a href=""https://en.wikipedia.org/wiki/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Kunsthistorisches_Museum</a>\n<a href=""https://www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum</a>'}",Ed Fulton,bruegel canoneosr6markii kunst kunsthistorischesmuseum sigma5014dghsma wien österreich vienna austria,,48.203780,16.361772,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53442490452_e07bde8fef_c.jpg,580.0,800.0
53441668642,33114438@N00,2d23d80c63,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.206163,16.366761,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53441668642_2d23d80c63_c.jpg,800.0,600.0
53442716408,33114438@N00,d788ba5f8b,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.207486,16.394022,16,0,,2773040,1,0,0,0,https://live.staticflickr.com/65535/53442716408_d788ba5f8b_c.jpg,600.0,800.0
53441651522,33114438@N00,e16599b607,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.210611,16.377333,16,0,,8378568,1,0,0,0,https://live.staticflickr.com/65535/53441651522_e16599b607_c.jpg,800.0,600.0
53441651422,33114438@N00,f75b6140de,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.217250,16.399419,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/53441651422_f75b6140de_c.jpg,800.0,649.0
53442577686,33114438@N00,73d6a85fff,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.210666,16.377130,16,0,,8378568,1,0,0,0,https://live.staticflickr.com/65535/53442577686_73d6a85fff_c.jpg,600.0,800.0
53442966665,33114438@N00,fe28950308,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.207561,16.394197,16,0,,2773040,1,0,0,0,https://live.staticflickr.com/65535/53442966665_fe28950308_c.jpg,600.0,800.0
53442966640,33114438@N00,4ba278db0d,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.199466,16.365280,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/53442966640_4ba278db0d_c.jpg,800.0,600.0
53441627797,33114438@N00,72d3721681,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.206163,16.366772,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53441627797_72d3721681_c.jpg,800.0,600.0
53441627562,33114438@N00,9614c7b9c3,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.215363,16.359894,16,0,,2782729,1,0,0,0,https://live.staticflickr.com/65535/53441627562_9614c7b9c3_c.jpg,800.0,600.0
53442520963,87944625@N02,6c214578eb,65535,66,Superheavy Siege Howitzer,1,0,0,"{'_content': 'A Skoda built 380mm Superheavy Siege Howitzer on display, complete with shells, in the Vienna Military Museum. Capable of firing those massive projectiles 15km with 2 of 10 examples surviving, this being No6.'}",Terry 47401,,,48.183714,16.387782,16,0,,2779776,1,0,0,0,https://live.staticflickr.com/65535/53442520963_6c214578eb_c.jpg,534.0,800.0
53441428217,80226000@N07,f8c9d3b8df,65535,66,"Wien, das Riesenrad etwas anders",1,0,0,{'_content': ''},eduard 62,,,48.216894,16.395847,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/53441428217_f8c9d3b8df_c.jpg,800.0,600.0
53442303606,158438800@N02,f5d5eddbe0,65535,66,"2016-10-28 AT Wien 06 Mariahilf & Wien 07 Neubau, Mariahilfer Gürtel @ Mariahilfer Straße, B1 746 Linie 6",1,0,0,{'_content': ''},Paul Korecky,vienna tram,,48.194397,16.339394,16,0,,2771932,1,0,0,0,https://live.staticflickr.com/65535/53442303606_f5d5eddbe0_c.jpg,500.0,800.0
53442442358,158438800@N02,450de1f795,65535,66,"2016-10-28 AT Wien 06 Mariahilf & Wien 07 Neubau, Mariahilfer Gürtel @ Mariahilfer Straße, B1 749 Linie 18",1,0,0,{'_content': ''},Paul Korecky,vienna tram,,48.194397,16.339394,16,0,,2771932,1,0,0,0,https://live.staticflickr.com/65535/53442442358_450de1f795_c.jpg,533.0,800.0
53442303581,158438800@N02,bdc36397af,65535,66,"2016-10-28 AT Wien 06 Mariahilf & Wien 07 Neubau, Mariahilfer Gürtel @ Mariahilfer Straße, E1 4520+c3 1261 Linie 6, B 630 Linie 18",1,0,0,{'_content': ''},Paul Korecky,vienna tram,,48.194397,16.339394,16,0,,2771932,1,0,0,0,https://live.staticflickr.com/65535/53442303581_bdc36397af_c.jpg,533.0,800.0
53442624249,158438800@N02,db7319caeb,65535,66,"2016-10-28 AT Wien 06 Mariahilf & Wien 07 Neubau, Mariahilfer Gürtel @ Mariahilfer Straße, E1 4520+c3 1261 Linie 6, B 630 Linie 18",1,0,0,{'_content': ''},Paul Korecky,vienna tram,,48.194397,16.339394,16,0,,2771932,1,0,0,0,https://live.staticflickr.com/65535/53442624249_db7319caeb_c.jpg,533.0,800.0
53442303461,158438800@N02,74a9ae00a8,65535,66,"2019-06-20 AT Wien 13 Hietzing, Schlosspark Schönbrunn @ Tiergarten Schönbrunn, Gallus gallus domesticus",1,0,0,{'_content': ''},Paul Korecky,vienna zoo silkie chicken chick,,48.179627,16.304127,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/53442303461_74a9ae00a8_c.jpg,533.0,800.0
53442594294,33114438@N00,11867bc443,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.206688,16.394405,16,0,,2773040,1,0,0,0,https://live.staticflickr.com/65535/53442594294_11867bc443_c.jpg,600.0,800.0
53442411878,33114438@N00,f8c7182637,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.191611,16.381497,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/53442411878_f8c7182637_c.jpg,800.0,556.0
53442272436,33114438@N00,b87e0fdaf3,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.207905,16.394208,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/53442272436_b87e0fdaf3_c.jpg,600.0,800.0
53442408643,33114438@N00,a5ae54b3c3,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.207538,16.394166,16,0,,2773040,1,0,0,0,https://live.staticflickr.com/65535/53442408643_a5ae54b3c3_c.jpg,600.0,800.0
53442675200,33114438@N00,4f5c042164,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.199700,16.365472,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/53442675200_4f5c042164_c.jpg,600.0,800.0
53442401698,33114438@N00,84cba8aacf,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.189561,16.381358,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/53442401698_84cba8aacf_c.jpg,533.0,800.0
53442582439,33114438@N00,e173904164,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.206172,16.366786,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53442582439_e173904164_c.jpg,800.0,600.0
53442401318,33114438@N00,02ec101136,65535,66,,1,0,0,{'_content': ''},The Bode,,,48.216394,16.395852,16,0,,2772614,1,0,0,0,https://live.staticflickr.com/65535/53442401318_02ec101136_c.jpg,476.0,800.0
53442260821,87629873@N03,81e4183f78,65535,66,"Robert Motherwell: The Feminine II, 1988",1,0,0,{'_content': 'Acryl und Kohle auf Leinwand / acrylic and charcoal on canvas. Private Collection. Ausstellung / exhibition &quot;Robert Motherwell - Pure Painting&quot;. Kunstforum Wien'},Anita Pravits,abstractexpressionism abstrakterexpressionismus ausstellung bankaustriakunstforumwien innerestadt kunstforum newyorkschool robertmotherwell vienna wien exhibition,,48.211493,16.366021,16,0,,2775260,1,0,0,0,https://live.staticflickr.com/65535/53442260821_81e4183f78_c.jpg,533.0,800.0
53442672960,87629873@N03,3815ea5375,65535,66,"Robert Motherwell: Stephan's Iron Crown, 1981",1,0,0,{'_content': 'Acryl auf Leinwand / acrylic on canvas. Modern Art Museum of Fort Worth. Ausstellung / exhibition &quot;Robert Motherwell - Pure Painting&quot;. Kunstforum Wien'},Anita Pravits,abstractexpressionism abstrakterexpressionismus ausstellung bankaustriakunstforumwien innerestadt kunstforum newyorkschool robertmotherwell vienna wien exhibition,,48.211493,16.366021,16,0,,2775260,1,0,0,0,https://live.staticflickr.com/65535/53442672960_3815ea5375_c.jpg,533.0,800.0
53441199097,130422412@N04,ed4ae2850c,65535,66,In the Viennese sewers - 3rd Man Tour,1,0,0,{'_content': 'In der Wiener Kanalisation - 3. Mann Tour'},geiguefoto,wieninnerestadt wien österreich austria vienna,,48.200825,16.367238,16,0,,2761333,1,0,0,0,https://live.staticflickr.com/65535/53441199097_ed4ae2850c_c.jpg,500.0,800.0
53442084621,60030427@N07,fef44a5a5d,65535,66,Pieter Bruegel the Elder: The Gloomy Day (1565),1,0,0,"{'_content': 'Canon EOS R6 Mark II, Sigma 50/1.4 DG HSM(A), processed in Lightroom.\n\nKunsthistorisches Museum Wien.\n\n<a href=""https://en.wikipedia.org/wiki/The_Gloomy_Day"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/The_Gloomy_Day</a>\n<a href=""https://de.wikipedia.org/wiki/Der_d%c3%bcstere_Tag"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Der_düstere_Tag</a>\n\n<a href=""https://en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder</a>\n<a href=""https://de.wikipedia.org/wiki/Pieter_Bruegel_der_%c3%84ltere"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Pieter_Bruegel_der_Ältere</a>\n\n<a href=""https://de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien</a>\n<a href=""https://en.wikipedia.org/wiki/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Kunsthistorisches_Museum</a>\n<a href=""https://www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum</a>'}",Ed Fulton,bruegel canoneosr6markii kunst kunsthistorischesmuseum sigma5014dghsma wien österreich vienna austria,,48.203780,16.361772,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53442084621_fef44a5a5d_c.jpg,618.0,800.0
53441479246,87629873@N03,9822b5ce6f,65535,66,"Robert Motherwell: Mexican Past, 1990(91",1,0,0,"{'_content': 'Acryl auf Leinwand / acrylic on canvas. The Butler Institute of American Art, Youngstown, Ohio. Ausstellung / exhibition &quot;Robert Motherwell - Pure Painting&quot;. Kunstforum Wien'}",Anita Pravits,abstractexpressionism abstrakterexpressionismus ausstellung bankaustriakunstforumwien innerestadt kunstforum newyorkschool robertmotherwell vienna wien exhibition,,48.211493,16.366021,16,0,,2775260,1,0,0,0,https://live.staticflickr.com/65535/53441479246_9822b5ce6f_c.jpg,533.0,800.0
53441443551,60030427@N07,402eb132a0,65535,66,Pieter Bruegel the Elder: Children's Games (1560),1,0,0,"{'_content': 'Canon EOS R6 Mark II, Sigma 50/1.4 DG HSM(A), processed in Lightroom.\n\nKunsthistorisches Museum Wien.\n\n<a href=""https://en.wikipedia.org/wiki/Children\'s_Games_"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Children%27s_Games_</a>(Bruegel)\n<a href=""https://de.wikipedia.org/wiki/Die_Kinderspiele"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Die_Kinderspiele</a>\n\n<a href=""https://en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder</a>\n<a href=""https://de.wikipedia.org/wiki/Pieter_Bruegel_der_%c3%84ltere"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Pieter_Bruegel_der_Ältere</a>\n\n<a href=""https://de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien</a>\n<a href=""https://en.wikipedia.org/wiki/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Kunsthistorisches_Museum</a>\n<a href=""https://www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum</a>'}",Ed Fulton,bruegel canoneosr6markii kunst kunsthistorischesmuseum sigma5014dghsma wien österreich vienna austria,,48.203780,16.361772,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53441443551_402eb132a0_c.jpg,622.0,800.0
53441819675,60030427@N07,a78f91eee5,65535,66,Kunsthistorisches Museum - Bruegel Room,1,0,0,"{'_content': 'Canon EOS R6 Mark II, Canon EF 8-15mm f/4L fisheye USM, processed in Lightroom.\n\nThis photograph was taken soon after the museum opened for the day. Later on, there would have been many, many more people around. The museum has a very fine collection of Bruegel, and this room is very popular.\n\n<a href=""https://en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Pieter_Bruegel_the_Elder</a>\n<a href=""https://de.wikipedia.org/wiki/Pieter_Bruegel_der_%c3%84ltere"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Pieter_Bruegel_der_Ältere</a>\n\nWikipedia (edited): &quot;The Kunsthistorisches Museum is an art museum in Vienna, Austria. Housed in its festive palatial building, it is crowned with an octagonal dome. It is the largest art museum in the country and one of the most important museums worldwide.\n\nDas Kunsthistorische Museum wurde am 17. Oktober 1891 von Kaiser Franz Joseph I. offiziell eröffnet und beispielsweise im Jahr 2018 von ca. 1,75 Millionen Menschen besucht.&quot;\n\n<a href=""https://de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien"" rel=""noreferrer nofollow"">de.wikipedia.org/wiki/Kunsthistorisches_Museum_Wien</a>\n<a href=""https://en.wikipedia.org/wiki/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Kunsthistorisches_Museum</a>\n<a href=""https://www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum"" rel=""noreferrer nofollow"">www.geschichtewiki.wien.gv.at/Kunsthistorisches_Museum</a>'}",Ed Fulton,canonef815mmf4lfisheyeusm canoneosr6markii kunst kunsthistorischesmuseum wien österreich vienna austria,,48.203780,16.361772,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53441819675_a78f91eee5_c.jpg,494.0,800.0
53440829799,75087747@N00,222a321bb8,65535,66,IMG_8652,1,0,0,{'_content': ''},Phil's Fotos,,,48.202719,16.359180,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440829799_222a321bb8_c.jpg,800.0,600.0
53440512996,75087747@N00,f7de6c3332,65535,66,IMG_8656,1,0,0,{'_content': ''},Phil's Fotos,,,48.202736,16.359116,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440512996_f7de6c3332_c.jpg,800.0,600.0
53440512336,75087747@N00,a86e96ec96,65535,66,IMG_8666,1,0,0,{'_content': ''},Phil's Fotos,,,48.202594,16.359122,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440512336_a86e96ec96_c.jpg,800.0,600.0
53440828439,75087747@N00,f6d7fde5d1,65535,66,IMG_8673,1,0,0,{'_content': ''},Phil's Fotos,,,48.202550,16.359052,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440828439_f6d7fde5d1_c.jpg,800.0,600.0
53440827984,75087747@N00,5133e02082,65535,66,IMG_8680,1,0,0,{'_content': ''},Phil's Fotos,,,48.202663,16.358872,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440827984_5133e02082_c.jpg,600.0,800.0
53440827939,75087747@N00,7b194cb5f3,65535,66,IMG_8681,1,0,0,{'_content': ''},Phil's Fotos,,,48.202827,16.358844,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440827939_7b194cb5f3_c.jpg,800.0,600.0
53440827414,75087747@N00,a4730e00cb,65535,66,IMG_8692,1,0,0,{'_content': ''},Phil's Fotos,,,48.202861,16.358872,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440827414_a4730e00cb_c.jpg,800.0,600.0
53440827229,75087747@N00,3c48a1956d,65535,66,IMG_8693,1,0,0,{'_content': ''},Phil's Fotos,,,48.202850,16.358877,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440827229_3c48a1956d_c.jpg,600.0,800.0
53440510066,75087747@N00,7de7fa587e,65535,66,IMG_8705,1,0,0,{'_content': ''},Phil's Fotos,,,48.202883,16.358916,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440510066_7de7fa587e_c.jpg,800.0,600.0
53439586147,75087747@N00,7c0a5e5ecc,65535,66,IMG_8713,1,0,0,{'_content': ''},Phil's Fotos,,,48.202891,16.358966,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53439586147_7c0a5e5ecc_c.jpg,800.0,600.0
53440921630,75087747@N00,fd75806831,65535,66,IMG_8718,1,0,0,{'_content': ''},Phil's Fotos,,,48.202872,16.358925,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440921630_fd75806831_c.jpg,600.0,800.0
53440645648,75087747@N00,64fa02b379,65535,66,IMG_8723,1,0,0,{'_content': ''},Phil's Fotos,,,48.202847,16.358869,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440645648_64fa02b379_c.jpg,800.0,600.0
53440508961,75087747@N00,0bd6524d55,65535,66,IMG_8725,1,0,0,{'_content': ''},Phil's Fotos,,,48.202586,16.359413,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440508961_0bd6524d55_c.jpg,800.0,600.0
53440508516,75087747@N00,5328b6fa06,65535,66,IMG_8733,1,0,0,{'_content': ''},Phil's Fotos,,,48.202713,16.359141,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440508516_5328b6fa06_c.jpg,800.0,600.0
53440920125,75087747@N00,389535b071,65535,66,IMG_8743,1,0,0,{'_content': ''},Phil's Fotos,,,48.202816,16.358855,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440920125_389535b071_c.jpg,800.0,600.0
53440507071,75087747@N00,45156f7875,65535,66,IMG_8750,1,0,0,{'_content': ''},Phil's Fotos,,,48.202738,16.358994,16,0,,2770853,1,0,0,0,https://live.staticflickr.com/65535/53440507071_45156f7875_c.jpg,800.0,600.0
53439611282,75087747@N00,df5dc9c557,65535,66,IMG_8299,1,0,0,{'_content': ''},Phil's Fotos,,,48.193111,16.408580,16,0,,7288339,1,0,0,0,https://live.staticflickr.com/65535/53439611282_df5dc9c557_c.jpg,800.0,600.0
53440946680,75087747@N00,ee2810feaf,65535,66,IMG_8298,1,0,0,{'_content': ''},Phil's Fotos,,,48.193266,16.409016,16,0,,7288339,1,0,0,0,https://live.staticflickr.com/65535/53440946680_ee2810feaf_c.jpg,800.0,600.0
53440946510,75087747@N00,71bcdbe263,65535,66,IMG_8301,1,0,0,{'_content': ''},Phil's Fotos,,,48.190730,16.401127,16,0,,2773040,1,0,0,0,https://live.staticflickr.com/65535/53440946510_71bcdbe263_c.jpg,800.0,600.0
53439610992,75087747@N00,62be1b6b16,65535,66,IMG_8305,1,0,0,{'_content': ''},Phil's Fotos,,,48.204936,16.367886,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53439610992_62be1b6b16_c.jpg,600.0,800.0
53440534151,75087747@N00,eb1ddf9dd8,65535,66,IMG_8309,1,0,0,{'_content': ''},Phil's Fotos,,,48.204916,16.367966,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53440534151_eb1ddf9dd8_c.jpg,600.0,800.0
53440534001,75087747@N00,ac80e6bc36,65535,66,IMG_8311,1,0,0,{'_content': ''},Phil's Fotos,,,48.204808,16.368250,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53440534001_ac80e6bc36_c.jpg,800.0,600.0
53439610227,75087747@N00,1cb0bbea22,65535,66,IMG_8312,1,0,0,{'_content': ''},Phil's Fotos,,,48.204808,16.368250,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53439610227_1cb0bbea22_c.jpg,800.0,600.0
53440849464,75087747@N00,e5c543c269,65535,66,Franz_Sedlacek,1,0,0,{'_content': 'Ghosts in the Tree'},Phil's Fotos,franzsedlacek albertina,,48.204705,16.368605,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53440849464_e5c543c269_c.jpg,800.0,668.0
53440945210,75087747@N00,c914c2122b,65535,66,IMG_8322,1,0,0,{'_content': ''},Phil's Fotos,,,48.204638,16.368172,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53440945210_c914c2122b_c.jpg,600.0,800.0
53440849044,75087747@N00,db1c25fbb3,65535,66,IMG_8324,1,0,0,{'_content': ''},Phil's Fotos,,,48.204661,16.368222,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53440849044_db1c25fbb3_c.jpg,600.0,800.0
53440944800,75087747@N00,9322cb458a,65535,66,IMG_8334,1,0,0,{'_content': ''},Phil's Fotos,,,48.204655,16.368100,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53440944800_9322cb458a_c.jpg,800.0,600.0
53439609047,75087747@N00,58061fdfbf,65535,66,IMG_8333,1,0,0,{'_content': ''},Phil's Fotos,,,48.204788,16.368494,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/53439609047_58061fdfbf_c.jpg,800.0,600.0
